Transversal_Sector,Company,State,City,Address,Complement,Neighborhood,Zip_Code,Contact,Telephone,E_Mail,Website_URL,Paid,Extra_Info
AGITADOR,METALÚRGICA METALQUIM EIRELI EPP,SÃO PAULO,SÃO PAULO,RUA TAMAINDÉ 1057,,VILA NOVA MANCHESTER,03444-000,MARCO ANTONIO PIMENTA RIERA,(11)2091-5569,atendimento@metalquim.com.br,http://www.metalquim.com.br,Não,CNPJ   04955764000191   Pasta   11018   Nº Associação   Data de Fundação   20/03/2002   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AGITADOR,METALÚRGICA PROCFER INDÚSTRIA E COMÉRCIO LTDA.-ME,SÃO PAULO,CAMPINAS,RUA ALTINO ARANTES 960,,JARDIM DAS BANDEIRAS II,13051-110,JOÃO BATISTA ROSA SILVA,(19)3229-6273,procfer@metalprocfer.com.br,http://www.metalprocfer.com.br/,Não,CNPJ   58647702000141   Pasta   11396   Nº Associação   Data de Fundação   04/03/1988   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,MIXTURA EQUIPAMENTOS HIDRÁULICOS LTDA-ME,SÃO PAULO,DIADEMA,RUA DOUTOR JOAO RIBEIRO 55,,CENTRO,09920-160,MOISÉS CARLOS PEREIRA,(11)5621-0968,atendimento@mixtura.ind.br,http://www.mixtura.ind.br,Não,CNPJ   09261263000129   Pasta   16934   Nº Associação   Data de Fundação   05/11/2007   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,MMR INDÚSTRIA MECÂNICA EIRELI-EPP,RIO GRANDE DO SUL,BENTO GONÇALVES,RUA CARLOS DREHER NETO 2452,PAVILÃO A,DISTRITO INDUSTRIAL,95706-440,MARCO AURÉLIO DAL MAS,(54)2621-5005,vendas@serrainox.com.br,https://www.serrainox.com.br/,Não,CNPJ   13596646000125   Pasta   14083   Nº Associação   Data de Fundação   12/04/2011   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,MSD MÁQUINAS E EQUIPAMENTOS LTDA.,RIO GRANDE DO SUL,PORTO ALEGRE,RUA PADRE DIOGO FEIJÓ 113,,NAVEGANTES,90240-420,ADRIANA MACHADO DA ROCHA,(51)3018-1841,msd@msdmaquinas.com.br,http://www.msdmaquinas.com.br,Não,CNPJ   03687901000191   Pasta   6434   Nº Associação   0   Data de Fundação   14/03/2000   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,NEOFIBER INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA.,SANTA CATARINA,LAURENTINO,ESTRADA GERAL RIBEIRÃO BASILIO 1800,,RIBEIRÃO BASILIO,89170-000,HILTON ARDUIN,(47)4063-9426,vendas@neofiber.com.br,http://www.neofiber.com.br,Não,CNPJ   06867411000165   Pasta   6501   Nº Associação   0   Data de Fundação   29/07/2004   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,NOVA ÉTICA PRODUTOS E EQUIPAMENTOS CIENTÍFICOS LTDA.,SÃO PAULO,VARGEM GRANDE PAULISTA,RUA FRANCISCA MANOEL DE OLIVEIRA 500,,PORTÃO VERMELHO,06730-000,ARIOVALDO ALVES,(11)4158-2525,ethik@ethik.com.br,http://www.ethik.com.br,Não,CNPJ   02063134000187   Pasta   5216   Nº Associação   0   Data de Fundação   17/07/1997   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,NOVA TÉCNICA IND.E COM.DE EQPS.P/ LABORATÓRIO LTDA- EPP,SÃO PAULO,PIRACICABA,RUA SANTA ALBERTINA 487,,SANTA ROSA PIRES,13414-316,ELICESAR BERTO,(19)2105-3145,novatecnica@novatecnica.com.br,http://www.novatecnica.com.br,Não,CNPJ   61012811000105   Pasta   6350   Nº Associação   0   Data de Fundação   18/07/1989   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,PEREIRAS IND. E COM. DE MÁQUINAS E EQUIPAMENTOS LTDA. – EPP,SÃO PAULO,BARRETOS,RUA ORESTE FRANCISCO PEREIRA 233,,DISTRITO INDUSTRIAL II,14781-163,JOSÉ ALBERTO PEREIRA,(17)3324-5933,centrodeusinagemnj@gmail.com,http://www.centrodeusinagemnj.com.br,Não,CNPJ   09183533000120   Pasta   16562   Nº Associação   Data de Fundação   06/11/2007   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,PFAUDLER LTDA,SÃO PAULO,TAUBATÉ,RUA COMANDANTE JOSÉ RENATO CURSINO DE MOURA 1000,,JARDIM DAS BANDEIRAS,12051-150,ANDRÉ HENRIQUE DA SILVA BOIGUES,(12)2123-3112,sales-br@pfaudler.com.br,http://www.pfaudler.com.br,Não,CNPJ   50918812000199   Pasta   1546   Nº Associação   744   Data de Fundação   23/01/1975   Data de Associação   06/02/1973   Data de Desligamento   15/05/2002   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,QUIMIS APARELHOS CIENTÍFICOS LTDA.,SÃO PAULO,DIADEMA,RUA GEMA 292,,JARDIM SÃO JUDAS TADEU,09930-290,ALUÍSIO PAULO NASCIMENTO,(11)4055-9900,quimis@quimis.com.br,http://www.quimis.com.br,Não,CNPJ   48071377000168   Pasta   542   Nº Associação   0   Data de Fundação   01/02/1976   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,RHW EQUIPAMENTOS INDUSTRIAIS LTDA.-EPP,RIO GRANDE DO SUL,PORTO ALEGRE,RUA JÚLIO KOWALSKI 205,,JARDIM SÃO PEDRO,91040-380,HELMUT WARSTAT,(51)3362-3445,rhw@rhw.com.br,http://www.rhw.com.br,Não,CNPJ   03409735000161   Pasta   10981   Nº Associação   Data de Fundação   21/09/1999   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,RODRINOX EQUIPAMENTOS INDUSTRIAIS LTDA. EPP,SÃO PAULO,POÁ,RUA MARTINI 220,,VILA JAÚ,08559-030,ELTON DE SIQUEIRA CORRÊA,(11)4634-2310,rodrinox@rodrinox.com.br,http://www.rodrinox.com.br,Não,CNPJ   37456627000161   Pasta   19387   Nº Associação   Data de Fundação   18/06/2020   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,SEMCO TECNOLOGIA EM PROCESSOS LTDA,SÃO PAULO,ITATIBA,RUA SEVERINO TESCAROLLO 640,,DISTRITO INDUSTRIAL ALFREDO RELO,13255-410,RODRIGO OLIVEIRA,(11)3576-2000,semcoequipamentos@semco.com.br,http://www.semcoequipamentos.com.br,Não,CNPJ   15108353000268   Pasta   17333   Nº Associação   Data de Fundação   30/01/2013   Tipo de CNPJ   Filial   Afiliado ao Sindimaq   Sim
AGITADOR,SERVITECH SERVIÇOS TÉCNICOS E REPRESENTAÇÕES LTDA.,SANTA CATARINA,TUBARÃO,RODOVIA ALFREDO ANACLETO DA SILVA 259,,SERTÃO DOS CORREIAS,88703-610,JOSÊ ANTÔNIO AMANTE,(48)3626-0211,vendas@servitech.com.br,http://www.servitech.com.br,Não,CNPJ   81857112000165   Pasta   4204   Nº Associação   0   Data de Fundação   05/05/1990   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,SOLERI DO BRASIL LTDA.,RIO DE JANEIRO,RIO DE JANEIRO,RUA CASTELO BRANCO 286,,PENHA,21012-000,PAMELA PEREIRA,(21)2128-9898,compras1@soleridobrasil.com.br,http://www.soleridobrasil.com.br,Não,CNPJ   05271198000161   Pasta   6427   Nº Associação   0   Data de Fundação   09/09/2002   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,STEELNOX EQUIPAMENTOS INDUSTRIAIS LTDA.,SANTA CATARINA,JOINVILLE,RUA GUILHERME BOLDT 280,,PIRABEIRABA,89239-260,RODRIGO COSTA,(47)3424-0068,steelnox@steelnox.com.br,http://www.steelnox.com.br,Não,CNPJ   00388733000145   Pasta   11996   Nº Associação   Data de Fundação   11/01/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,SUEZ WATER TECHNOLOGIES AND SOLUTIONS BRASIL TRATAMENTO DE ÁGUAS LTDA.,SÃO PAULO,SÃO PAULO,RUA BUTANTÃ 434,CONJUNTO 24,PINHEIROS,05424-000,VITOR DE PAULA COLLETTE,(11)2166-3691,vitor.collette@suez.com,http://www.suez-america-latina.com/pt-br,Não,CNPJ   47098918000189   Pasta   1718   Nº Associação   863   Data de Fundação   30/05/1975   Data de Associação   04/02/1977   Data de Desligamento   24/01/2019   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,TECNAL IND. COM. IMP. E EXP. DE EQUIPAMENTOS PARA LABORATÓRIO LTDA.,SÃO PAULO,PIRACICABA,RUA JOÃO LEONARDO FUSTAÍNO 325,,DISTRITO INDUSTRIAL UNINORTE,13413-102,ANTENOR MARCONI,(19)2105-6161,contato@tecnallab.com.br,http://www.tecnal.com.br,Não,CNPJ   47010566000168   Pasta   4461   Nº Associação   4565   Data de Fundação   18/05/1976   Data de Associação   05/09/2013   Data de Desligamento   01/12/2014   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,TECUSI IND.COM.EXP.E IMP.DE MÁQS.E PECAS INDS.DE POLIURETANO LTDA,RIO GRANDE DO SUL,CAMPO BOM,RUA WALTER STRASSBURGER 285 / 287,,ZONA INDUSTRIAL SUL,93700-000,PAULO VINICIUS ARAUJO DA SILVA,(51)3598-9291,comercial@tecusi.com,http://www.tecusi.com,Não,CNPJ   10144123000150   Pasta   12911   Nº Associação   Data de Fundação   11/07/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,TEDEMIX INDÚSTRIA E COMÉRCIO LTDA.,SÃO PAULO,SÃO PAULO,RUA ARNALDO MAGNICCARO 868,,VILA GEA,04691-060,ROBERTO CAMPANO,(11)5510-1600,tedemix@tedemix.com.br,http://www.tedemix.com.br,Não,CNPJ   00026733000103   Pasta   6315   Nº Associação   0   Data de Fundação   23/06/1992   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,TEMAC INDÚSTRIA DE MÁQUINAS E EQUIPAMENTOS PARA PINTURA LTDA. EPP,SÃO PAULO,PIRACICABA,AVENIDA BRASÍLIA 2477,,VILA INDUSTRIAL,13412-221,EVANDRO FERREIRA,(19)3413-0121,evandro@temacpintura.com.br,http://www.temacpintura.com.br,Não,CNPJ   04204383000170   Pasta   12430   Nº Associação   Data de Fundação   13/12/2000   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,VLC INDUSTRIAL E SERVIÇOS LTDA,SÃO PAULO,COSMÓPOLIS,RUA AZIZE JOÃO SCORSONI 702,,ANDORINHA,13150-000,ADEMILSON LIRA,(19)3812-9119,vlc@vlc.com.br,http://www.vlc.com.br,Não,CNPJ   15793731000109   Pasta   19512   Nº Associação   Data de Fundação   19/06/2012   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AGITADOR,VÓRTICE TECH INDÚSTRIA E COMÉRCIO DE EQUIPAMENTOS LTDA. EPP,SÃO PAULO,CAJAMAR,RUA VEREADOR EURÍPEDES RAMA PARDAL 121,,GUARUTINO,07756 -595,EDSON DO NASCIMENTO DAMASCENO,(11)4498-0766,comercial@vorticetech.com.br,http://www.vorticetech.com.br,Não,CNPJ   3485758000050   Pasta   19482   Nº Associação   Data de Fundação   13/09/2019   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,ABERKO VASOS DE PRESSÃO LTDA,SÃO PAULO,TABOÃO DA SERRA,RUA PATRÍCIA LÚCIA DE SOUZA 370,,PARQUE INDUSTRIAL DAS OLIVEIRAS,06765-317,ALICÉRIO ROBERTO JÚNIOR,(11)4788-3140,aberko@aberko.com.br,https://www.vasosdepressao.com.br/,Sim,CNPJ   57571697000178   Pasta   4590   Nº Associação   3715   Data de Fundação   28/05/1987   Data de Associação   24/04/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,AIRZAP - ANEST IWATA INDÚSTRIA E COMÉRCIO LTDA.,SÃO PAULO,LIMEIRA,RUA PROFESSOR ESTEVAN LANGE ADRIEN 648,,PARQUE RESIDENCIAL STAHLBERG,13482-280,ERIKA TERRELL FERREIRA LARANJEIRA,(19)3453-4177,diretoria@airzap.com.br,http://www.airzap.com.br,Sim,CNPJ   03685434000160   Pasta   6237   Nº Associação   3514   Data de Fundação   14/02/2000   Data de Associação   09/11/2006   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,BELTON PNEUMÁTICA LTDA.,RIO GRANDE DO SUL,SÃO LEOPOLDO,RUA SÃO JOÃO 1171,,CENTRO,93010-250,NADIR ROMAN,(51)3081-5100,belton@belton.com.br,http://www.belton.com.br,Sim,CNPJ   02691458000160   Pasta   4452   Nº Associação   3329   Data de Fundação   20/07/1998   Data de Associação   04/08/2005   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,CAMOZZI DO BRASIL LTDA.,SÃO PAULO,SUMARÉ,RODOVIA ADAUTO CAMPO DALL'ORTO 2200,GALPÃO 10-B,JARDIM MANCHESTER NOVA VENEZA,13178-440,HELOISA BONATTI,(19)2137-4500,sac@camozzi.com.br,http://www.camozzi.com.br,Sim,CNPJ   03024802000120   Pasta   4558   Nº Associação   3455   Data de Fundação   03/03/1999   Data de Associação   10/08/2006   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,CHICAGO PNEUMATIC BRASIL LTDA.,SÃO PAULO,BARUERI,ALAMEDA MAMORÉ Nº 503,3° ANDAR SALA 31/34,ALPHAVILLE INDUSTRIAL,06454-040,CARLOS MAIA,(11)2189-3900,vendas@cp.com,http://www.chicagopneumatic.com.br,Sim,CNPJ   51609568000145   Pasta   2918   Nº Associação   1144   Data de Fundação   31/08/1988   Data de Associação   03/02/1994   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,DOSITEC BOMBAS E COMPRESSORES INDÚSTRIA E COMÉRCIO EIRELI.,SÃO PAULO,PIRACICABA,RUA JORGE ANÉFALOS 40/44,,PARQUE ORLANDA II,13408-311,JOSÉ AUGUSTO PIRES,(19)3426-0018,dositec@dositec.com.br,http://www.dositec.com.br,Sim,CNPJ   66707654000168   Pasta   5907   Nº Associação   4388   Data de Fundação   08/08/1991   Data de Associação   01/08/2012   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,EAGLEBURGMANN DO BRASIL VEDAÇÕES INDUSTRIAIS LTDA.,SÃO PAULO,VALINHOS,RUA ANTÔNIO FELAMINGO 990,,MACUCO,13279-452,FLAVIA RODRIGUES,(19)3114-5622,contato@eagleburgmann.com,http://www.eagleburgmann.com.br,Sim,CNPJ   50086453000150   Pasta   2626   Nº Associação   1635   Data de Fundação   24/10/1978   Data de Associação   14/01/1987   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,FARGON ENGENHARIA E INDÚSTRIA LTDA.,SÃO PAULO,SÃO PAULO,RUA GUARATIBA 181,,SANTO AMARO,04776-060,MARCO AURÉLIO PORCARELLA,(11)5545-2600,fargon@fargon.com.br,http://www.fargon.com.br,Sim,CNPJ   60815966000109   Pasta   1414   Nº Associação   493   Data de Fundação   09/03/1963   Data de Associação   29/09/1972   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,FESTO BRASIL LTDA.,SÃO PAULO,SÃO PAULO,RUA GIUSEPPE CRESPI 76,"KM 12,5 - VIA ANCHIETA",JARDIM SANTA EMILIA,04183-080,VICTOR TELES,(11)5013-1611,linhadireta@br.festo.com,http://www.festo.com.br,Sim,CNPJ   57582793000111   Pasta   1106   Nº Associação   647   Data de Fundação   07/11/1968   Data de Associação   21/02/1975   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,FRIMEC INDÚSTRIA E COMÉRCIO LTDA-EPP,SÃO PAULO,SÃO JOSÉ DOS CAMPOS,RUA LAGOA SANTA 521,,CHÁCARAS REUNIDAS,12238-340,GERSON TEODORO,(12)3931-4795,vendas@frimec.com.br,http://www.frimec.com.br,Sim,CNPJ   02404993000192   Pasta   15100   Nº Associação   5922   Data de Fundação   02/03/1998   Data de Associação   18/01/2022   Data de Desligamento   05/08/2015   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,GARDNER DENVER NASH BRASIL INDUSTRIA E COMERCIO DE BOMBAS LTDA.,SÃO PAULO,CAMPINAS,AVENIDA MERCEDES BENZ 700,,DISTRITO INDUSTRIAL,13054-750,ANDREIA GRAVA,(19)3765-8000,nash.comercial@irco.com,http://www.gdnash.com.br,Sim,CNPJ   60882776000104   Pasta   173   Nº Associação   371   Data de Fundação   06/09/1962   Data de Associação   08/05/1970   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,GASCAT INDÚSTRIA E COMÉRCIO LTDA.,SÃO PAULO,INDAIATUBA,RODOVIA SP 73 - Nº 1141,,DISTRITO INDUSTRIAL,13347-390,CARLOS AUGUSTO ALESSANDRI,(19)3936-9300,vendas@gascat.com.br,http://www.gascat.com.br,Sim,CNPJ   00965449000194   Pasta   4112   Nº Associação   2694   Data de Fundação   11/12/1995   Data de Associação   28/11/1996   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,HB SOLUÇÕES EM AR COMPRIMIDO LTDA,SÃO PAULO,SÃO PAULO,RUA FRANCISCO PEDRO DO AMARAL 314,,JAGUARÉ,05334-110,MATEUS BANUTH,(11)3766-3977,sac@hb-arcomprimido.com,http://www.hb-arcomprimido.com,Sim,CNPJ   58859331000161   Pasta   146   Nº Associação   1611   Data de Fundação   01/06/1988   Data de Associação   22/12/1986   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,HBR EQUIPAMENTOS LTDA.,SÃO PAULO,SÃO PAULO,RUA MARCO GIANNINI 280,,JARDIM GILDA MARIA,05550-000,DANIEL CUEVA,(11)3611-6022,hbr@hbr.net,https://hbr.net/,Sim,CNPJ   58766353000187   Pasta   14895   Nº Associação   5091   Data de Fundação   15/08/1988   Data de Associação   15/03/2017   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,INBRAPE TECIDOS INDUSTRIAIS LTDA,RIO GRANDE DO SUL,GUAÍBA,RUA DOUTOR MONTAURY 825,,PARQUE 35,92500-000,JOÃO VIEIRA DE MACEDO JUNIOR,(51)3055-5000,comercial@inbrape.ind.br,http://www.inbrape.ind.br,Sim,CNPJ   04283165000179   Pasta   19866   Nº Associação   6093   Data de Fundação   07/02/2001   Data de Associação   17/02/2023   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,INDUSTRINAVE EQUIPAMENTOS INDS.E NAVAIS LTDA - EPP,RIO DE JANEIRO,RIO DE JANEIRO,RUA GENERAL JOSÉ CRISTINO 18,LOJA B,VASCO DA GAMA,20921-400,JOSÉ EUSTÁQUIO RAMOS ROCHA,(21)3860-6611,industrinave@industrinave.com.br,http://sem site,Sim,CNPJ   29282480000102   Pasta   5312   Nº Associação   3005   Data de Fundação   04/02/1985   Data de Associação   10/10/2002   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AR COMPRIMIDO / VÁCUO,INGERSOLL-RAND COMÉRCIO E SERV.DE MÁQ.E EQUIPAMENTOS INDUSTRIAIS LTDA.,SÃO PAULO,BARUERI,ALAMEDA CAIAPÓS 311,,TAMBORÉ,06460-110,DANILO MANSUR,(11)2109-8796,nfe-irsp@irco.com,https://www.ingersollrand.com/pt-br/,Sim,CNPJ   34971870000120   Pasta   18039   Nº Associação   4450   Data de Fundação   24/09/2019   Data de Associação   06/12/2012   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,JOHNSON CONTROLS BE DO BRASIL LTDA.,SÃO PAULO,BARUERI,ALAMEDA ARAGUAIA 3718,2º ANDAR,ALPHAVILLE INDUSTRIAL,06455-000,ROBERTA SOUZA,(11)3475-7083,jci@jci.com,http://www.johnsoncontrols.com,Sim,CNPJ   01092686000150   Pasta   214   Nº Associação   212   Data de Fundação   04/03/1996   Data de Associação   13/06/1962   Tipo de CNPJ   Filial   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,LUK INDÚSTRIA E COMÉRCIO DE USINAS GERADORAS DE OXIGÊNIO LTDA -EPP,PARANÁ,SÃO JOSÉ DOS PINHAIS,RUA VALDEMIRO VALASKI 2140,COND. INDL. DINATEC BLOCO C,GUATUPÉ,83065-400,LUCAS LESSA CHAVES,(41)3595-8686,administracao@dinatec.ind.br,http://www.dinatec.ind.br,Sim,CNPJ   22677012000198   Pasta   19030   Nº Associação   5809   Data de Fundação   30/04/2012   Data de Associação   05/07/2021   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AR COMPRIMIDO / VÁCUO,M.L.C. INDÚSTRIA MECÂNICA LTDA.,SÃO PAULO,SÃO PAULO,RUA ANTONIA TERESA DE PAULA MATIAS 161,,JARDIM DANFER,03728-010,ROBSON LOPES DE PAULA,(11)2623-1527,customerservice@maxcessintl.com,http://www.mlc.com.br,Sim,CNPJ   74571621000161   Pasta   10586   Nº Associação   3818   Data de Fundação   28/03/1994   Data de Associação   03/10/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,MADEF - INDÚSTRIA DE EQUIPAMENTOS DE REFRIGERAÇÃO LTDA.,RIO GRANDE DO SUL,CANOAS,RUA BERTO CÍRIO 1480,"PAVILHÃO A, B ,C e D",SÃO LUIS,92420-030,RADBOD MUHLE,(51)3031-9999,comercial@madef.com.br,http://www.madef.com.br,Sim,CNPJ   31853714000176   Pasta   18880   Nº Associação   5891   Data de Fundação   24/10/2018   Data de Associação   19/10/2021   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,MAGNO JET INDÚSTRIA LTDA.,PARANÁ,IBAITI,AVENIDA GOVERNADOR PAULO CRUZ PIMENTEL 1051,,CENTRO,84900-000,RICARDO RIBEIRO,(43)3546-4004,vendas@magnojet.com.br,http://www.magnojet.com.br,Sim,CNPJ   06092428000198   Pasta   13583   Nº Associação   4549   Data de Fundação   01/01/2005   Data de Associação   01/08/2013   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,METAL WORK PNEUMÁTICA DO BRASIL LTDA.,RIO GRANDE DO SUL,SÃO LEOPOLDO,RUA OTACÍLIO JACINTO HOMEM 415,,SCHARLAU,93120-590,HERNANE KAMINSKI CAUDURO,(51)3590-7100,metalwork@metalwork.com.br,http://www.metalwork.com.br,Sim,CNPJ   88041454000151   Pasta   2313   Nº Associação   1364   Data de Fundação   28/10/1975   Data de Associação   18/07/1985   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,METALME - INDÚSTRIA E COMÉRCIO DE EQUIPAMENTOS AGROPECUÁRIOS LTDA.,PARANÁ,CÉU AZUL,RODOVIA BR-277,"KM 633,6",ZONA RURAL,85840-000,MARCOS ANTONIO ALVES,(45)99812-2945,sulbrasilaquecedores@gmail.com,http://www.sulbrasilequipamentos.com.br,Sim,CNPJ   18773256000105   Pasta   15608   Nº Associação   4971   Data de Fundação   23/08/2013   Data de Associação   10/06/2016   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,METALPLAN EQUIPAMENTOS LTDA.,SÃO PAULO,CAJAMAR,RUA FERNÃO DIAS 14,,POLVILHO,07790-560,EDGARD DUTRA JÚNIOR,(11)4448-6900,metalplan@metalplan.com.br,https://metalplan.com.br/,Sim,CNPJ   56376957000191   Pasta   4148   Nº Associação   2717   Data de Fundação   04/09/1986   Data de Associação   29/02/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,MICROMECÂNICA INDÚSTRIA COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA.,SANTA CATARINA,JOINVILLE,RUA CLODOALDO GOMES 503,EIXO B DISTRITO INDUSTRIAL,DISTRITO INDUSTRIAL,89219-550,ALMIR MISTURA,(47)3441-8800,micro@microautomacao.com.br,http://www.microautomacao.com,Sim,CNPJ   50088582000188   Pasta   2282   Nº Associação   1028   Data de Fundação   01/01/1978   Data de Associação   14/09/1979   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,NORGREN LTDA. (IMI NORGREN),SÃO PAULO,SÃO PAULO,AVENIDA ENGENHEIRO ALBERTO DE ZAGOTTIS 696,B,JARDIM TAQUARAL,04675-085,GILBERTO DE GODOY CORDEIRO,(11)5698-4000,vendas@imi-precision.com,https://www.norgren.com/br,Sim,CNPJ   46277349000176   Pasta   176   Nº Associação   930   Data de Fundação   25/03/1975   Data de Associação   10/03/1978   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AR COMPRIMIDO / VÁCUO,PARKER HANNIFIN INDÚSTRIA E COMÉRCIO LTDA.,SÃO PAULO,SÃO JOSÉ DOS CAMPOS,ESTRADA MUNICIPAL JOEL DE PAULA 900,,EUGENIO DE MELLO,12247-015,ATÍLIO LUI,(12)3954-5100,falecom@parker.com,https://www.parker.com,Sim,CNPJ   54823455000136   Pasta   614   Nº Associação   669   Data de Fundação   29/08/1985   Data de Associação   29/09/1985   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AR COMPRIMIDO / VÁCUO,PHILTRAR INDÚSTRIA E COMÉRCIO DE FILTROS E EQUIPAMENTOS EIRELI,SÃO PAULO,AMERICANA,AVENIDA ARMANDO SALLES DE OLIVEIRA 260,SALA 06,JARDIM IPIRANGA,13468-570,ALINE FONSECA,(19)3787-3700,veco@veco.com.br,http://www.veco.com.br,Sim,CNPJ   46255972000128   Pasta   1125   Nº Associação   981   Data de Fundação   28/03/1974   Data de Associação   13/10/1978   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AR COMPRIMIDO / VÁCUO,PIOVAN DO BRASIL INDÚSTRIA E COMÉRCIO LTDA.,SÃO PAULO,OSASCO,RUA COSTANTE PIOVAN 40,,PARQUE INDUSTRIAL,06276-038,ROGÉRIO RICCARDI,(11)3693-9512,piovan@piovan.com.br,http://www.piovan.com/pt,Sim,CNPJ   48296321000101   Pasta   4948   Nº Associação   2870   Data de Fundação   30/12/1981   Data de Associação   28/03/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
