product_name,company_name,address,phone_number,e_mail,website
BALCOES REFRIGERADOS,G PANIZ INDUSTRIA DE EQUIPAMENTOS PARA ALIMENTACAO LTDA,"ESTM ADOLFO RANDAZZO, 2010 , Santa FÃ© , Caxias do Sul | 95046-800",(54) 21013400,almir@gpaniz.com.br,http://www.gpaniz.com.br
BALCOES TERMICOS,G PANIZ INDUSTRIA DE EQUIPAMENTOS PARA ALIMENTACAO LTDA,"ESTM ADOLFO RANDAZZO, 2010 , Santa FÃ© , Caxias do Sul | 95046-800",(54) 21013400,almir@gpaniz.com.br,http://www.gpaniz.com.br
BALDES P/GELO,MARTINAZZO INDUSTRIA E COMERCIO LTDA,"NATANO GIONGO, 410 , ALFANDEGA , Garibaldi | 95720-000",(54) 34649900,administrativo@martinazzo.com.br;financeiro@martinazzo.com.br; contato@martinazzo.com.br,http://www.martinazzo.com.br
BANCOS P/MOTORISTA,PARANA ESTOFADOS E ACESSORIOS LTDA,"TOSCANA, 373 , SÃ£o Roque , Farroupilha | 95180-000",(54) 32613036,,
BANCOS P/MOTORISTA,TROIA INDUSTRIA DE ESTOFADOS LTDA,"R CONEGO JOAO MARCHESI, 67 SALA B, Centro , SÃ£o Marcos | 95190-000",(54) 32911691,,
BANCOS P/ONIBUS,TROIA INDUSTRIA DE ESTOFADOS LTDA,"R CONEGO JOAO MARCHESI, 67 SALA B, Centro , SÃ£o Marcos | 95190-000",(54) 32911691,,
BANDEJAS,TRAMONTINA FARROUPILHA SA INDUSTRIA METALURGICA,"ERS-122, 0 S/N / KM 61, Industrial , Farroupilha | 95178-000",(54) 32610000,luciana.morari@tramontina.com,http://www.tramontina.com.br
BANDEJAS,MARTINAZZO INDUSTRIA E COMERCIO LTDA,"NATANO GIONGO, 410 , ALFANDEGA , Garibaldi | 95720-000",(54) 34649900,administrativo@martinazzo.com.br;financeiro@martinazzo.com.br; contato@martinazzo.com.br,http://www.martinazzo.com.br
BANHOS DE COBRE,BASECOAT - REVESTIMENTO DE METAIS LTDA,"GERSON ANDREIS, 2388 , Desvio Rizzo , Caxias do Sul | 95112-130",(54) 999095056,,
BANHOS DE COBRE,METALURGICA RAMOS LTDA,"EVARISTO DE ANTONI, 2806 , SÃ£o JosÃ© , Caxias do Sul | 95041-000",(54) 32021160,societario@toigo.com.br,
BANHOS DE COBRE,METALURGICA VRMETAL LTDA.,"EVARISTO DE ANTONI, 2468 , SÃ£o JosÃ© , Caxias do Sul | 95041-000",(54) 32021160,societario@toigo.com.br,
BANHOS DE CROMO,BASECOAT - REVESTIMENTO DE METAIS LTDA,"GERSON ANDREIS, 2388 , Desvio Rizzo , Caxias do Sul | 95112-130",(54) 999095056,,
BANHOS DE CROMO,GALVANICA VR LTDA,"EVARISTO DE ANTONI, 2470 , SÃ£o JosÃ© , Caxias do Sul | 95041-000",(54) 32021160,societario@toigo.com.br,
BANHOS DE LATAO,METALURGICA RAMOS LTDA,"EVARISTO DE ANTONI, 2806 , SÃ£o JosÃ© , Caxias do Sul | 95041-000",(54) 32021160,societario@toigo.com.br,
BANHOS DE LATAO,METALURGICA VRMETAL LTDA.,"EVARISTO DE ANTONI, 2468 , SÃ£o JosÃ© , Caxias do Sul | 95041-000",(54) 32021160,societario@toigo.com.br,
BANHOS DE NIQUEL,GALVANICA VR LTDA,"EVARISTO DE ANTONI, 2470 , SÃ£o JosÃ© , Caxias do Sul | 95041-000",(54) 32021160,societario@toigo.com.br,
BANNERS,FRANCISCO ASTEROIDE SCHULZE,"HOMERO IVO FESTUGATO, 1031 , Planalto , Caxias do Sul | 95088-550",(54) 991122859,,
BARRICAS D´AGUA OU COROTE,INSTALADORA SAO MARCOS LTDA,"BR 116, KM 113, 1155 , Industrial , SÃ£o Marcos | 95190-000",(54) 32918200,karine@cosenzaconsultoria.com.br; eduardo@bepo.com.br,http://www.bepo.com.br
BASCULANTES S/CHASSI,RANDON SA IMPLEMENTOS E PARTICIPACOES,"ABRAMO RANDON, 770 , Interlagos , Caxias do Sul | 95055-010",(54) 32392000,contatorandon@randon.com.br; ivanete.menegat@randon.com.br; rosangela.moraes@randon.com.br,http://www.randon.com.br
BASES FIXAS P/CADEIRAS,RSFLEX CADEIRAS PROFISSIONAIS LTDA,"R HENRIQUE RIBOLDI, 130 , Marechal Floriano , Caxias do Sul | 95013-015",(54) 32061933,rsflexcadeiras@gmail.com,http://www.metalurgicars.com.br
BASES GIRATORIAS P/CADEIRAS,ROAL INDUSTRIA METALURGICA LTDA,"ALICE CESTARI MANTOVANI, 611 , Desvio Rizzo , Caxias do Sul | 95112-290",(54) 32892400,vendas@roal.com.br; rh1@roal.com.br; roberta.paim@roal.com.br,http://www.roal.com.br
BASES GIRATORIAS P/CADEIRAS,RSFLEX CADEIRAS PROFISSIONAIS LTDA,"R HENRIQUE RIBOLDI, 130 , Marechal Floriano , Caxias do Sul | 95013-015",(54) 32061933,rsflexcadeiras@gmail.com,http://www.metalurgicars.com.br
BASES P/RELES FOTO ELETRICOS,INTRAL SA INDUSTRIA DE MATERIAIS ELETRICOS,"RIO GRANDE, 130 , Kayser , Caxias do Sul | 95098-750",(54) 32091300,dpfolha@intral.com.br; recrutamento@intral.com.br,http://www.intral.com.br
BATEDEIRAS PLANETARIAS,G PANIZ INDUSTRIA DE EQUIPAMENTOS PARA ALIMENTACAO LTDA,"ESTM ADOLFO RANDAZZO, 2010 , Santa FÃ© , Caxias do Sul | 95046-800",(54) 21013400,almir@gpaniz.com.br,http://www.gpaniz.com.br
BATENTES,SERRALHERIA VANSET LTDA,"LUDOVICO CAVINATO, 766 , Santa Catarina , Caxias do Sul | 95032-620",(54) 32113669,,
BENEFICIAMENTO DE METAL,JEC CORTINAS METALICAS LTDA,"JOSE ARGENTA, 127 , Desvio Rizzo , Caxias do Sul | 95110-763",(54) 32273847,,
BENEFICIAMENTO DE METAL,JR OLIVEIRA INDUSTRIA METALURGICA LTDA,"ANGELINA MARCON, 1750 , CentenÃ¡rio , Caxias do Sul | 95045-165",(54) 32241869,jrmetal@jrmetal.com.br; contato@jrmetal.com.br,http://www.jrmetal.com.br
BENEFICIAMENTO DE METAL,KACE SOLUCOES INDUSTRIAIS LTDA,"ANTONIO MONTEMEZZO, 2315 SALA TERREA, Medianeira , Caxias do Sul | 95099-080",(54) 991559805,,
BENEFICIAMENTO DE METAL,METALURGICA SAGRADA FAMILIA LTDA,"ESTRADA SANTA BARBARA, 420 , Ana Rech , Caxias do Sul | 95060-000",(54) 30272612,metalurgicasagradafamilia@gmail.com,
BENEFICIAMENTO DE METAL,RF METAL TEC LTDA,"R ENG.EVALD ARBOITE, 275 SL01LOT JARD ESMERALD, JUVENTUDE , Caxias do Sul | 95052-230",(54) 32171177,,
BENEFICIAMENTO DE METAL,ACOCORTE BENEFICIADORA DE METAIS LTDA,"R HONORATO BAZEI, 300 PAVLH B, Cidade Nova , Caxias do Sul | 95112-140",(54) 3213-2477,acocorte@acocorters.com.br,http://www.acocorters.com.br
BENEFICIAMENTO DE METAL,FAMY INDUSTRIA METALURGICA LTDA,"ELISA BENETTI MUTTI, 203 , Bela Vista , Caxias do Sul | 95076-110",(54) 32286753,,http://www.famyusinagem.com.br
BENEFICIAMENTO DE METAL,PANATLANTICA INDUSTRIA E COMERCIO DE TUBOS S.A.,"RST 453, KM 80, 32973 , Nossa Senhora da SaÃºde , Caxias do Sul | 95042-190",(54) 3211-8500,recursos@panatlanticatubos.com.br,http://www.panatlanticatubos.com.br
BIFETEIRAS,G PANIZ INDUSTRIA DE EQUIPAMENTOS PARA ALIMENTACAO LTDA,"ESTM ADOLFO RANDAZZO, 2010 , Santa FÃ© , Caxias do Sul | 95046-800",(54) 21013400,almir@gpaniz.com.br,http://www.gpaniz.com.br
BIJUTERIAS,BIACCHI INDUSTRIA E COMERCIO DE ARTIGOS DE METAL LTDA,"GENERAL OSORIO, 44 , SÃ£o Pelegrino , Caxias do Sul | 95010-170",(54) 32235788,biacchiartes@gmail.com,
BIJUTERIAS,VIVACE METAIS LTDA,"EMILIO FONINI, 322 , CinquentenÃ¡rio , Caxias do Sul | 95012-617",(54) 30216696,financeiro@vivacemetais.com.br,http://www.vivacemetais.com.br
BI-TRENS,RANDON SA IMPLEMENTOS E PARTICIPACOES,"ABRAMO RANDON, 770 , Interlagos , Caxias do Sul | 95055-010",(54) 32392000,contatorandon@randon.com.br; ivanete.menegat@randon.com.br; rosangela.moraes@randon.com.br,http://www.randon.com.br
BOBINAGEM DE MOTORES,MAGELB BOBINAGEM E MANUTENCAO LTDA,"RUBEM BENTO ALVES, 7758 , CinquentenÃ¡rio , Caxias do Sul | 95012-500",(54) 32261455,financeiro@magelb.com.br,http://www.magelb.com.br
BOMBAS DE IRRIGACAO,RUGERI MEC-RUL SA.,"BR 116 - KM 153,2, 0 S/N, PANAZZOLLO , Caxias do Sul | 95080-050",(54) 32138800,deniser@mec-rul.com.br; financeiro@mec-rul.com.br,http://www.mec-rul.com.br
BOMBAS HIDRAULICAS,HYDROCONTROL MAQUINAS E COMPONENTES LTDA,"FRANCISCO CAMATTI, 899 , Madureira , Caxias do Sul | 95020-220",(54) 32256776,hydrocontrol@hydrocontrol.com.br,http://www.hydrocontrol.com.br
BOMBAS HIDRAULICAS,SOPRANO INDUSTRIA ELETROMETALURGICA LTDA,"RODOVIA ERS 122, 0 S/N / KM 61, Industrial , Farroupilha | 95180-000",(54) 21096000,flaviaperoni@soprano.com.br,http://www.soprano.com.br
BOMBAS P/CHIMARRAO,TAUMER INDUSTRIA METALURGICA LTDA,"VRS 313 KM 15, 0 S/N, NOVA SARDENHA , Farroupilha | 95180-000",(54) 30568484,marcelo@taumer.com.br,http://www.taumer.com.br
BORNES,LEGRAND BRASIL LTDA,"R GERSON ANDREIS 1.255, 1255 , Distrito Industrial , Caxias do Sul | 95112-130",(54) 21019999,br-spl-fiscal@legrand.com.br,http://www.legrand.com.br
BORRACHARIA,ZANETTE COMERCIO DE PNEUS E SERVICOS LTDA,"BR 116, KM 146, 15693 , SÃ£o Ciro , Caxias do Sul | 95059-520",(54) 30298585,pessoal@sistemacont.com.br,
BORRACHARIA,BORRACHARIA SUL PNEUS AUTO CENTER LTDA,"AV. RUBEM BENTO ALVES, 8283 , Sanvitto , Caxias do Sul | 95110-000",(54) 32253493,sulpneus97@gmail.com;,
BOTOES METALICOS,CL INDUSTRIA METALURGICA LTDA,"JOSE VIDOR, 300 , De Lazzer , Caxias do Sul | 95054-710",(54) 3229-3311,fabiana@clmetalurgica.ind.br; financeiro@clmetalurgica.ind.br,
BOTOES METALICOS,FEBAC INDUSTRIA METALURGICA LTDA,"ANGELO BELLONI, 885 , SÃ£o Leopoldo , Caxias do Sul | 95097-370",(54) 32263911,febac@terra.com.br,
BOTOES METALICOS,IVAN JOSE CARNINO LTDA,"R ANSELMO SANDI, 277 , Centro , SÃ£o Marcos | 95190-000",(54) 3291-2927,metalnino@metalnino.com.br,
BOTOES METALICOS,MARJUS METAIS E ACESSORIOS LTDA,"JOAO BATISTA MONTANARI, 515 , SÃ£o JosÃ© , Caxias do Sul | 95043-600",(54) 32119555,,http://marjusmetais.com.br
BOTOES METALICOS,METALURGICA DALLMAC LTDA,"JOSE MICHELON, 261 , N. SRA. DE FATIMA , Caxias do Sul | 95041-310",(54) 32241813,dpessoal01@exame.cnt.br; rh2@dallmac.com.br,
BOTOES METALICOS,METALURGICA SCALLA LTDA,"COMENDADOR PIETRO ZANELLA, 25 , SÃ£o JosÃ© , Caxias do Sul | 95043-670",(54) 32051212,metalurgicascalla.fabrica@gmail.com,
BOTOES METALICOS,MICRIZA SERVICOS LTDA,"RIO BRANCO, 5043 TERREO, Ana Rech , Caxias do Sul | 95060-000",(54) 34196775,micriza@terra.com.br,
BOTOES METALICOS,RECH INDUSTRIA DE BOTOES E COMPONENTES LTDA,"CESARE CAMBRUZZI, 1195 , Santa Catarina , Caxias do Sul | 95032-610",(54) 3066-6864,financeiro@rechbotoes.com.br,
BOTOES METALICOS,BIACCHI INDUSTRIA E COMERCIO DE ARTIGOS DE METAL LTDA,"GENERAL OSORIO, 44 , SÃ£o Pelegrino , Caxias do Sul | 95010-170",(54) 32235788,biacchiartes@gmail.com,
BOTOES METALICOS,FLORIAN & CIA LTDA,"R AMABILE CESAR VIAL, 142 , Jardim Eldorado , Caxias do Sul | 95059-040",(54) 3025-5481,carinacarbonara@florian.ind.br,http://www.florian.ind.br
BOTOES METALICOS,METALURGICA METALCIN LTDA,"R COMENDADOR PIETRO ZANELLA, 85 , SÃ£o JosÃ© , Caxias do Sul | 95043-670",(54) 3223-9388,wormann@terra.com.br; compras@metalcin.com.br,http://www.metalcin.com.br
BOTOES METALICOS,VIVACE METAIS LTDA,"EMILIO FONINI, 322 , CinquentenÃ¡rio , Caxias do Sul | 95012-617",(54) 30216696,financeiro@vivacemetais.com.br,http://www.vivacemetais.com.br
BOTONS,FLORIAN & CIA LTDA,"R AMABILE CESAR VIAL, 142 , Jardim Eldorado , Caxias do Sul | 95059-040",(54) 3025-5481,carinacarbonara@florian.ind.br,http://www.florian.ind.br
BOX PARA BANHEIRO,APR ACESSORIOS EM ALUMINIO E VIDROS LTDA,"ORESTE ANGELO BARNI, 517 , Industrial , Nova Prata | 95320-000",(54) 32425358,desingmendo@gmail.com,
BOX PARA BANHEIRO,BAVARESCO ESQUADRIAS DE FERRO LTDA,"MARCELINO CHAMPAGNAT, 89 , Centro , VeranÃ³polis | 95330-000",(54) 34411106,,
BRACOS P/ESPELHO DE ONIBUS,FUNDICAO RIO BRANCO LTDA,"BENJAMIN CUSTODIO DE OLIVEIRA, 54 , Desvio Rizzo , Caxias do Sul | 95110-760",(54) 32265393,,http://www.fund-riobranco.com.br
BRACOS P/ESQUADRIAS,ALUMICONTE COMPONENTES DE ALUMINIO LTDA,"EST LINHA CONDE DE PORTO ALEGRE, 1000 , Centro , Vila Flores | 95334-000",(54) 34474000,rh@alumiconte.com.br,http://www.alumiconte.com.br
BROCAS CHATAS,FRANZOI FERRAMENTAS INDUSTRIA E COMERCIO LTDA,"COMENDADOR PIETRO ZANELLA, 329 , SÃ£o JosÃ© , Caxias do Sul | 95043-670",(54) 30264433,deise@franzoi.com.br,http://www.franzoi.com.br
BROCAS DE ACO RAPIDO,IRWIN INDUSTRIAL TOOL FERRAMENTAS DO BRASIL LTDA,"PRESIDENTE KENNEDY, 1049 , Aurora , Carlos Barbosa | 95185-000",(54) 34619300,paulo.goulart@sbdinc.com,http://www.irwin.com.br
BROCAS P/CONCRETO,IRWIN INDUSTRIAL TOOL FERRAMENTAS DO BRASIL LTDA,"PRESIDENTE KENNEDY, 1049 , Aurora , Carlos Barbosa | 95185-000",(54) 34619300,paulo.goulart@sbdinc.com,http://www.irwin.com.br
BROCAS P/FIBROCIMENTO,IRWIN INDUSTRIAL TOOL FERRAMENTAS DO BRASIL LTDA,"PRESIDENTE KENNEDY, 1049 , Aurora , Carlos Barbosa | 95185-000",(54) 34619300,paulo.goulart@sbdinc.com,http://www.irwin.com.br
BROCAS P/MADEIRA,IRWIN INDUSTRIAL TOOL FERRAMENTAS DO BRASIL LTDA,"PRESIDENTE KENNEDY, 1049 , Aurora , Carlos Barbosa | 95185-000",(54) 34619300,paulo.goulart@sbdinc.com,http://www.irwin.com.br
BULES,TRAMONTINA FARROUPILHA SA INDUSTRIA METALURGICA,"ERS-122, 0 S/N / KM 61, Industrial , Farroupilha | 95178-000",(54) 32610000,luciana.morari@tramontina.com,http://www.tramontina.com.br
BUZINAS,INSTALADORA SAO MARCOS LTDA,"BR 116, KM 113, 1155 , Industrial , SÃ£o Marcos | 95190-000",(54) 32918200,karine@cosenzaconsultoria.com.br; eduardo@bepo.com.br,http://www.bepo.com.br
CABECOTES HIDRAULICOS,HIDROVER EQUIPAMENTOS HIDRAULICOS LTDA.,"RS 122, KM 95, 0 S/N, TRAVESSAO GARIBALDI , Flores da Cunha | 95270-000",(54) 29928800,neiban.rech@hidrover.com.br,http://www.hidrover.com.br
CABIDEIROS,SANTA MONICCA MOVEIS DECORATIVOS LTDA,"BR 116 KM 148, 527 , Sagrada FamÃ­lia , Caxias do Sul | 95054-780",,,
CABIDEIROS,BASE COMPONENTES INDUSTRIAIS LTDA,"R JULIO JOAO EBERLE, 421 , Santa Catarina , Caxias do Sul | 95030-765",(54) 30229600,financeiro@basehs.com.br,http://www.basecomponentes.com.br
CABIDEIROS,DAF INDUSTRIA METALURGICA LTDA,"AV. GARIBALDINA, 1185 , Garibaldina , Garibaldi | 95720-000",(54) 33889510,,http://www.moveisdaf.com.br
CABIDES,METALURGICA GRASSI LTDA,"FREDERICO GUERRA, 44 , Santa LÃºcia , Caxias do Sul | 95032-730",(54) 32110446,mgrassi@grassi.ind.br,
CABINA P/CAMINHOES,IRMAOS AMALCABURIO LTDA,"LUIZ AMALCABURIO, 500 , Monte Berico , Caxias do Sul | 95032-451",(54) 21019111,anderson.cambruzzi@amalcaburio.com.br; rh@amalcaburio.com.br; alexandre.simoni@amalcaburio.com.br,http://www.amalcaburio.com.br
CABINES DE PINTURA,MARC INDUSTRIA E COMERCIO DE MAQUINAS E EQUIPAMENTOS LTDA,"IRMAO GILDO SCHIAVO, 266 A, SÃ£o CristovÃ£o , Caxias do Sul | 95058-510",(54) 32380000,financeiro@arpi.com.br,http://www.aspersul.com.br
CABINES DE PINTURA,NZN INDUSTRIA E COMERCIO DE EQUIPAMENTOS LTDA,"IRMAO GILDO SCHIAVO, 266 , Ana Rech , Caxias do Sul | 95058-510",(54) 32380000,rh@grupoarpiaspersul.com.br; financeiro@arpi.com.br,http://www.arpi.com.br
CABINES DUPLAS P/VEICULOS,AUTO RENOVADORA BOFF LTDA,"15 DE NOVEMBRO, 41 , Centro , SÃ£o Marcos | 95190-000",(54) 32911632,,http://www.arb.com.br
CABINES DUPLAS P/VEICULOS,AUTO CIOATO CABINES DUPLAS PARA VEICULOS LTDA,"EST BR CENTO E DEZESSEIS, 1800 KM 116, Centro , SÃ£o Marcos | 95190-000",(54) 3291-1729,,http://www.cioato.com.br
CABINES DUPLAS P/VEICULOS,INDEST CAR CABINE DUPLA LTDA,"AV. RUBENS BENTO ALVES, 16711 , De Lazzer , Caxias do Sul | 95052-550",(54) 32294500,,
CABINES LEITO,AUTO CIOATO CABINES DUPLAS PARA VEICULOS LTDA,"EST BR CENTO E DEZESSEIS, 1800 KM 116, Centro , SÃ£o Marcos | 95190-000",(54) 3291-1729,,http://www.cioato.com.br
CABINES P/AMBULANCIA,AUTO CIOATO CABINES DUPLAS PARA VEICULOS LTDA,"EST BR CENTO E DEZESSEIS, 1800 KM 116, Centro , SÃ£o Marcos | 95190-000",(54) 3291-1729,,http://www.cioato.com.br
CABINES P/TRATORES,AGRITECH LAVRALE INDUSTRIA DE MAQUINARIO AGRICOLA E COMPONENTES LTDA,"OBERDAN CAVINATTO, 290 , DE LAZER , Caxias do Sul | 95055-450",(54) 32388500,humanos@lavrale.com.br; jsilva@lavrale.com.br,http://www.lavrale.com.br
CABINES P/TRATORES,AUTO RENOVADORA BOFF LTDA,"15 DE NOVEMBRO, 41 , Centro , SÃ£o Marcos | 95190-000",(54) 32911632,,http://www.arb.com.br
CABINES P/VEICULOS FORA ESTRADA,AUTO RENOVADORA BOFF LTDA,"15 DE NOVEMBRO, 41 , Centro , SÃ£o Marcos | 95190-000",(54) 32911632,,http://www.arb.com.br
CADEADOS,SOPRANO INDUSTRIA ELETROMETALURGICA LTDA,"RODOVIA ERS 122, 0 S/N / KM 61, Industrial , Farroupilha | 95180-000",(54) 21096000,flaviaperoni@soprano.com.br,http://www.soprano.com.br
CADEIRAS,RECOSTARE INDUSTRIA DE CADEIRAS LTDA,"BUARQUE DE MACEDO, 1547 PORTÃƒO 1, ALFANDEGA , Garibaldi | 95720-000",(54) 34627166,,
CADEIRAS,ROAL INDUSTRIA METALURGICA LTDA,"ALICE CESTARI MANTOVANI, 611 , Desvio Rizzo , Caxias do Sul | 95112-290",(54) 32892400,vendas@roal.com.br; rh1@roal.com.br; roberta.paim@roal.com.br,http://www.roal.com.br
CADEIRAS,DAF INDUSTRIA METALURGICA LTDA,"AV. GARIBALDINA, 1185 , Garibaldina , Garibaldi | 95720-000",(54) 33889510,,http://www.moveisdaf.com.br
CADEIRAS DE ALUMINIO P/ MOVEIS,MARELLI MOVEIS PARA ESCRITORIO S/A,"BR 116, 11760 KM 142, Jardim Eldorado , Caxias do Sul | 95059-520",(54) 21089999,contabil@marelli.com.br,http://http://www.marelli.com.br/
CADEIRAS DE RESGATE,RS-MED INDUSTRIA DE EQUIPAMENTOS INDUSTRIAIS E HOSPITALARES LTDA,"PRIMO GASTALDELLO, 757 FUNDOS, Ana Rech , Caxias do Sul | 95060-620",(54) 32282462,g.tusset@terra.com.br,
CADEIRAS DE RESGATE,SITMED EQUIPAMENTOS MEDICOS LTDA,"FELISBERTO PEREIRA DA SILVA, 550 , Nova Trento , Flores da Cunha | 95270-000",(54) 31968000,sitmed@sitmed.com.br,http://www.sitmed.com.br
CADEIRAS DE RESGATE,WMRS MOBILITY INDUSTRIA METALURGICA LTDA,"PADRE JOAO HUMBERTO SACHET, 995 , Santa Catarina , Garibaldi | 95032-280",(54) 32116307,wmgarcia@terra.com.br,
CADEIRAS P/ESCRITORIO,MAYOR INDUSTRIA DE MOVEIS PARA ESCRITORIO LTDA.,"JOAQUIM MASCARELLO, 232 SALA 01, Centro , Flores da Cunha | 95270-000",(54) 32922111,,http://http://www.mayor.ind.br
CAIXA DE FERRAMENTAS,FABBOF INDUSTRIA METALURGICA LTDA,"BR 116, KM 116, 2624 , POLO , SÃ£o Marcos | 95190-000",(54) 32919600,contabilidade@fabbof.com.br,http://www.fabbof.com.br
CAIXAS DE ACIONAMENTO P/COLHEITADEIRAS,EATON LTDA,"ESTRADA RS 122, KM 87, 1308 , Pedancino , Caxias do Sul | 95020-972",(54) 21086300,giseledcarneiro@eaton.com,http://www.eaton.com.br
CAIXAS DE ACIONAMENTO P/COLHEITADEIRAS,HIDROVER EQUIPAMENTOS HIDRAULICOS LTDA.,"RS 122, KM 95, 0 S/N, TRAVESSAO GARIBALDI , Flores da Cunha | 95270-000",(54) 29928800,neiban.rech@hidrover.com.br,http://www.hidrover.com.br
CAIXAS DE CAMBIO,EATON LTDA,"ESTRADA RS 122, KM 87, 1308 , Pedancino , Caxias do Sul | 95020-972",(54) 21086300,giseledcarneiro@eaton.com,http://www.eaton.com.br
CAIXAS DE TRANSMISSAO,EATON LTDA,"ESTRADA RS 122, KM 87, 1308 , Pedancino , Caxias do Sul | 95020-972",(54) 21086300,giseledcarneiro@eaton.com,http://www.eaton.com.br
CAIXAS DE TRANSMISSAO,MCM INDUSTRIA E COMERCIO DE ENGRENAGENS E TRANSMISSOES LTDA,"EST MUNICIPAL VICENTE MENEZES, 300 , LI QUARENTA , Caxias do Sul | 95001-970",(54) 32171877,administrativo@mcmengrenagens.com.br; comercial@mcmengrenagens.com.br,http://www.mcmengrenagens.com.br
CAIXAS DE TRANSMISSAO,RUGERI MEC-RUL SA.,"BR 116 - KM 153,2, 0 S/N, PANAZZOLLO , Caxias do Sul | 95080-050",(54) 32138800,deniser@mec-rul.com.br; financeiro@mec-rul.com.br,http://www.mec-rul.com.br
CAIXAS METALICAS P/ARMAZENAGEM PECAS,L.A. - INDUSTRIA METALURGICA LTDA,"ANGELO AGOSTINI, 333 , Pioneiro , Caxias do Sul | 95042-090",(54) 32245444,financeiro@la.ind.br,http://www.la.ind.br
CAIXAS METALICAS P/ARMAZENAGEM PECAS,METALURGICA BRINDLUZ LTDA,"CAPELA APARECIDA, 0 S/N, VILA SECA , Caxias do Sul | 95140-000",(54) 32262424,,
CAIXAS P/INSTALACOES ELETRICAS,LEGRAND BRASIL LTDA,"R GERSON ANDREIS 1.255, 1255 , Distrito Industrial , Caxias do Sul | 95112-130",(54) 21019999,br-spl-fiscal@legrand.com.br,http://www.legrand.com.br
CAIXAS P/INSTALACOES ELETRICAS,TRAMONTINA ELETRIK S.A.,"RSC 470, 0 S/N / KM 230, Triangulo , Carlos Barbosa | 95185-000",(54) 34618200,alexandre.mocellin@tramontina.com; cristiano.veronese@tramontina.com,http://www.tramontina.com.br
CAIXAS P/MEDICAO DE ENERGIA ELETRICA,LEGRAND BRASIL LTDA,"R GERSON ANDREIS 1.255, 1255 , Distrito Industrial , Caxias do Sul | 95112-130",(54) 21019999,br-spl-fiscal@legrand.com.br,http://www.legrand.com.br
CAIXAS P/TELEFONE,LEGRAND BRASIL LTDA,"R GERSON ANDREIS 1.255, 1255 , Distrito Industrial , Caxias do Sul | 95112-130",(54) 21019999,br-spl-fiscal@legrand.com.br,http://www.legrand.com.br
CALCEIROS,BASE COMPONENTES INDUSTRIAIS LTDA,"R JULIO JOAO EBERLE, 421 , Santa Catarina , Caxias do Sul | 95030-765",(54) 30229600,financeiro@basehs.com.br,http://www.basecomponentes.com.br
CALDEIRARIA,MP ESTRUTURAS METALICAS LTDA,"R CARLOS BIANCHINI, 1979 , Marechal Floriano , Caxias do Sul | 95012-580",(54) 996790278,,http://www.mp.com.br
CALHAS,BAVARESCO ESQUADRIAS DE FERRO LTDA,"MARCELINO CHAMPAGNAT, 89 , Centro , VeranÃ³polis | 95330-000",(54) 34411106,,
CALHAS,FUNILARIA GARCIA LTDA,"RUA JOÃƒO FARINON, 140 , Centro , Farroupilha | 95180-000",(54) 32684120,,
CALHAS,FUNILARIA SANTA CATARINA LTDA,"BEETHOVEN, 2615 , SÃ£o JosÃ© , Caxias do Sul | 95032-670",(54) 30277144,funilariasantacatarina@gmail.com,
CALHAS,FUNILARIA PRATENSE LTDA,"AV. BORGES DE MEDEIROS, 1510 , Centro , Nova Prata | 95320-000",(54) 32421214,fpratense@terra.com.br,
CALHAS,JEJOIA INDUSTRIA E COMERCIO DE ESQUADRIAS METALICAS E TELAS LTDA,"RUA MAESTRO GEREMIAS RONCATO, 305 , RENOVACAO , VeranÃ³polis | 95330-000",(54) 34414327,jejoia.esq@gmail.com,
CALHAS PARA CAMINHOES,FABBOF INDUSTRIA METALURGICA LTDA,"BR 116, KM 116, 2624 , POLO , SÃ£o Marcos | 95190-000",(54) 32919600,contabilidade@fabbof.com.br,http://www.fabbof.com.br
CALHAS PARA CAMINHOES,INSTALADORA SAO MARCOS LTDA,"BR 116, KM 113, 1155 , Industrial , SÃ£o Marcos | 95190-000",(54) 32918200,karine@cosenzaconsultoria.com.br; eduardo@bepo.com.br,http://www.bepo.com.br
CALOTAS,FABBOF INDUSTRIA METALURGICA LTDA,"BR 116, KM 116, 2624 , POLO , SÃ£o Marcos | 95190-000",(54) 32919600,contabilidade@fabbof.com.br,http://www.fabbof.com.br
CALOTAS,INSTALADORA SAO MARCOS LTDA,"BR 116, KM 113, 1155 , Industrial , SÃ£o Marcos | 95190-000",(54) 32918200,karine@cosenzaconsultoria.com.br; eduardo@bepo.com.br,http://www.bepo.com.br
CALOTAS P/CAMINHAO,INSTALADORA SAO MARCOS LTDA,"BR 116, KM 113, 1155 , Industrial , SÃ£o Marcos | 95190-000",(54) 32918200,karine@cosenzaconsultoria.com.br; eduardo@bepo.com.br,http://www.bepo.com.br
CAMARAS FRIAS,G PANIZ INDUSTRIA DE EQUIPAMENTOS PARA ALIMENTACAO LTDA,"ESTM ADOLFO RANDAZZO, 2010 , Santa FÃ© , Caxias do Sul | 95046-800",(54) 21013400,almir@gpaniz.com.br,http://www.gpaniz.com.br
CAMARAS FRIAS,MEBRAFE INSTALACOES E EQUIPAMENTOS FRIGORIFICOS LTDA,"JACOB LUCHESI, 4985 , Santa LÃºcia , Caxias do Sul | 95032-000",(54) 32247700,financeiro@mebrafe.com.br,http://www.mebrafe.com.br
