Industrial_Sector,Company,State,City,Address,Complement,Neighborhood,Zip_Code,Contact,Telephone,E_Mail,Website_URL,Paid,Extra_Info
AÇÚCAR E ÁLCOOL,KELVION INTERCAMBIADORES LTDA.,SÃO PAULO,FRANCO DA ROCHA,ESTRADA SP 354,"KM 43,5",SERRA DOS CRISTAIS,07834-000,HEINZ VERFURTH,(11)4447-8800,latinamerica@kelvion.com,http://www.kelvion.com/br/,Não,CNPJ   47344197000140   Pasta   1789   Nº Associação   850   Data de Fundação   11/11/1975   Data de Associação   03/12/1976   Data de Desligamento   10/12/2020   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,LUIZ PAULO LAUREANO - EPP,SANTA CATARINA,MELEIRO,RUA ANTÔNIO TREVISOL 201,,JARDIM AMÉRICA,88920-000,PATRIK DE ARAÚJO,(48)3537-1910,adm@rizimec.com.br,http://www.rizimec.com.br,Não,CNPJ   04392755000130   Pasta   13052   Nº Associação   5631   Data de Fundação   02/04/2001   Data de Associação   31/07/2020   Data de Desligamento   11/03/2022   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,MAQ GLOBAL BRASIL INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA-ME,SÃO PAULO,RIBEIRÃO PRETO,RUA JOSÉ AISSUM 297,,PARQUE BANDEIRANTES,14090-370,DELSON RESENDE PERES,(16)3967-8000,maqglobal@maqglobal.com,http://www.maqglobal.com.br,Não,CNPJ   17231479000170   Pasta   13146   Nº Associação   Data de Fundação   10/08/2012   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,MÁQUINAS PIRATININGA INDÚSTRIA E COMÉRCIO S/A.,PERNAMBUCO,JABOATÃO DOS GUARARAPES,AVENIDA PIRATININGA - S/N,,PRAZERES,54315-080,PAULO FIGUEIREDO,(81)3771-8622,mpn@mpn.com.br,http://www.mpn.com.br,Não,CNPJ   04813535000132   Pasta   549   Nº Associação   3466   Data de Fundação   07/07/1964   Data de Associação   10/08/2006   Data de Desligamento   26/10/2010   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,MAZER MONTAGENS E CALDEIRARIA LTDA,SÃO PAULO,SERTÃOZINHO,AVENIDA MARGINAL COMENDADOR SÉRGIO CANCIAN 5163,,CHÁCARAS RECREIO PLANALTO,14176-503,EDUARDO MAZER,(16)3942-1748,mazermontagens@yahoo.com.br,http://www.mazermontagens.com.br,Não,CNPJ   07296355000119   Pasta   11566   Nº Associação   Data de Fundação   22/03/2005   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,MEBRAS - INDÚSTRIAS REUNIDAS LTDA.-EPP,SÃO PAULO,CATANDUVA,RUA LUCÉLIA 430,,JARDIM DEL REY,15802-050,SILVIA NEVES,(17)3522-9036,silvia@embal.com.br,https://mebras.com.br/,Não,CNPJ   43273705000195   Pasta   13198   Nº Associação   Data de Fundação   09/04/1980   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,MMR INDÚSTRIA MECÂNICA EIRELI-EPP,RIO GRANDE DO SUL,BENTO GONÇALVES,RUA CARLOS DREHER NETO 2452,PAVILÃO A,DISTRITO INDUSTRIAL,95706-440,MARCO AURÉLIO DAL MAS,(54)2621-5005,vendas@serrainox.com.br,https://www.serrainox.com.br/,Não,CNPJ   13596646000125   Pasta   14083   Nº Associação   Data de Fundação   12/04/2011   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,MONTINORTE GUINDASTES E TRANSPORTES LTDA-EPP,PARANÁ,CIANORTE,RUA JOAQUIM ANTÔNIO NOVO 21,,COMPLEXO INDUSTRIAL DO VESTUÁRIO,87201-060,VAGNER CESAR PEREIRA,(44)3631-5015,contato@montinorte.com.br,http://www.montinorte.com.br,Não,CNPJ   09071339000153   Pasta   16642   Nº Associação   Data de Fundação   19/09/2007   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,MORENO EQUIPAMENTOS PESADOS LTDA.,SÃO PAULO,SERTÃOZINHO,RODOVIA ARMANDO DE SALES OLIVEIRA S/N,KM 2,ÁGUA VERMELHA,14165-428,LUIS GUSTAVO POSSOS,(16)3946-5000,vendas@moreno.ind.br,http://www.moreno.ind.br,Não,CNPJ   45373107000113   Pasta   11088   Nº Associação   Data de Fundação   06/07/1973   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,MOTOCANA MÁQUINAS E IMPLEMENTOS LTDA.,SÃO PAULO,PIRACICABA,AVENIDA 1º DE AGOSTO 343,,VILA REZENDE,13414-030,RENATO CAMPOS,(19)3412-1234,financeiro@motocana.com,http://www.motocana.com.br,Não,CNPJ   54367503000129   Pasta   682   Nº Associação   297   Data de Fundação   31/01/1959   Data de Associação   26/01/1966   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,PARANAVAÍ MÁQUINAS INDUSTRIAIS LTDA. - EPP,PARANÁ,PARANAVAÍ,RUA CAIO KIMURA 1335,,PARQUE INDUSTRIAL SUMARÉ,87720-130,LUIZ ANTÔNIO DE CARVALHO,(44)3045-5354,comercial@paranavaimaquinas.com.br,http://www.paranavaimaquinas.com.br,Não,CNPJ   03816322000100   Pasta   12479   Nº Associação   5716   Data de Fundação   16/05/2000   Data de Associação   15/12/2020   Data de Desligamento   30/03/2023   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,PLANUSI COMERCIAL EXPORTADORA DE MÁQS E EQUIPS INDÚSTRIAIS LTDA,SÃO PAULO,SERTÃOZINHO,AVENIDA JOSÉ OSVALDO MARQUES 940,A,INDÚSTRIAL II,14173-010,JOÃO MARCOS GALVÃO,(16)3513-9900,planusi@planusi.com.br,http://www.planusi.com.br,Não,CNPJ   00173026000131   Pasta   15432   Nº Associação   Data de Fundação   26/08/1994   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,PLANUSI EQUIPAMENTOS INDUSTRIAIS LTDA.,SÃO PAULO,SERTÃOZINHO,AVENIDA JOSÉ OSVALDO MARQUES 940,,SETOR INDUSTRIAL II,14173-010,CASSIO JOSÉ CARVALHO,(16)3513-9900,planusi@planusi.com.br,http://www.planusi.com.br,Não,CNPJ   03329291000154   Pasta   5202   Nº Associação   0   Data de Fundação   01/01/1998   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,RGÉ EQUIPAMENTOS INDUSTRIAIS EIRELI-EPP,SÃO PAULO,SERTÃOZINHO,AVENIDA ANTÔNIO WALDIR MARTINELLI 2316,KM02,DISTRITO INDUSTRIAL 2,14175-360,GILMAR BATISTA BORGES,(16)3947-1768,compras@rgeequipamentos.com.br,http://www.rgeequipamentos.com.br,Não,CNPJ   13392646000103   Pasta   16809   Nº Associação   Data de Fundação   15/03/2011   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AÇÚCAR E ÁLCOOL,ROMANIA INDÚSTRIA E COMÉRCIO LTDA,SÃO PAULO,AMÉRICO BRASILIENSE,AVENIDA SÃO CARLOS 270,,DISTRITO INDUSTRIAL I,14820-000,LUIS CAETANO ROMANIA,(16)3393-9595,atendimento@gruporomania.com.br,http://www.gruporomania.com.br,Não,CNPJ   45267010000126   Pasta   15562   Nº Associação   Data de Fundação   18/09/1972   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,ROMASUL EQUIPAMENTOS INDUSTRIAIS EIRELI,SÃO PAULO,SERTÃOZINHO,RUA ANTÔNIO GATTO JÚNIOR 200,,DISTRITO INDUSTRIAL,14176-154,WALDECI AVANZI,(16)2105-3500,romasul@netsite.com.br,http://www.romasul.com.br,Não,CNPJ   55863955000164   Pasta   6240   Nº Associação   0   Data de Fundação   24/06/1986   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,SEMAG - EQUIPAMENTOS INDUSTRIAIS DE GUARIBA LTDA.,SÃO PAULO,GUARIBA,RUA JOÃO VIZIACK 300,,PARQUE INDUSTRIAL,14840-000,NILO LONGO,(16)3251-9999,semag@semag.com.br,http://www.semag.com.br,Não,CNPJ   04759174000193   Pasta   11249   Nº Associação   5244   Data de Fundação   07/11/2001   Data de Associação   10/05/2018   Data de Desligamento   30/07/2019   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,SENA ECAL EQUIPAMENTOS E INSTALAÇÕES LTDA.,SÃO PAULO,SÃO PAULO,RUA DOS CAMPINEIROS 864,,MOOCA,03167-020,GREICE MENEGON,(11)2076-3344,ecal@ecal.com.br,http://www.ecal.com.br,Não,CNPJ   51177681000107   Pasta   450   Nº Associação   0   Data de Fundação   03/01/1979   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,SERMASA EQUIPAMENTOS INDUSTRIAIS LTDA.,SÃO PAULO,SERTÃOZINHO,AVENIDA MARGINAL MANOEL PAVAN 847,,JARDIM GOLIVE,14170-460,DOUGLAS MARTELLI,(16)3521-2828,atendimento@sermasa.com.br,http://www.sermasa.com.br,Não,CNPJ   08236786000152   Pasta   11853   Nº Associação   Data de Fundação   22/06/2006   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,SIMISA-SIMIONI METALÚRGICA LTDA.,SÃO PAULO,SERTÃOZINHO,MARGINAL ANTÔNIO WALDIR MARTINELLI 3013,,VILA INDUSTRIAL,14175-360,PAULINE SIMIONI,(16)2105-1200,comercial@simisa.com.br,http://www.simisa.com.br,Não,CNPJ   55820583000199   Pasta   3272   Nº Associação   0   Data de Fundação   23/05/1986   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,SMS RESISTÊNCIAS ELÉTRICAS LTDA,SÃO PAULO,ITAQUAQUECETUBA,RUA DO ALUMÍNIO 500,,PARQUE SÃO PEDRO,08586-220,ANTONIO JOSÉ DOS SANTOS,(11)2211-1088,smsresistencias@smsresistencias.com.br,http://www.smsresistencias.com.br,Não,CNPJ   55413199000171   Pasta   19789   Nº Associação   Data de Fundação   04/02/1986   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AÇÚCAR E ÁLCOOL,SOLBRINIL EQUIPAMENTOS E SERVIÇOS INDUSTRIAIS LTDA-EPP,SÃO PAULO,SERTÃOZINHO,AVENIDA MARGINAL FRANCISCO VIEIRA CALEIRO 610,,JARDIM ALTO DOS BANDEIRANTES,14171-198,SOPHIA SOSO,(16)3942-3464,solbrinil@solbrinil.com.br,https://www.solbrinil.com.br/,Não,CNPJ   05315295000109   Pasta   18883   Nº Associação   Data de Fundação   18/09/2002   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,SUPEROHM IMPORTAÇÃO E EXPORTAÇÃO DE EQUIPAMENTOS CIENTÍFICOS LTDA.-EPP,SÃO PAULO,PIRACICABA,RUA VITÓRIO LAERTE FURLAN 877,,ALGODOAL,13405-430,TALITA APARECIDA PESSOTTI LEITE,(19)3421-2234,contato@superohm.com.br,http://www.superohm.com.br,Não,CNPJ   00636553000135   Pasta   13592   Nº Associação   4797   Data de Fundação   02/06/1995   Data de Associação   27/11/2014   Data de Desligamento   27/07/2015   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,TECEN COMERCIAL LTDA. - EPP,RIO DE JANEIRO,ITABORAÍ,RODOVIA RJ 104 Nº 0,"LOTE L, LOTEAMENTO 7023",VILA BRASIL,24859-180,JOSÉ OSWALDO DA SILVA,(21)2223-0899,engenovo@engenovo.com.br,http://www.engenovo.com.br/,Não,CNPJ   02149043000240   Pasta   15015   Nº Associação   Data de Fundação   03/07/2012   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,TERMOPROS INDÚSTRIA COMÉRCIO LTDA-EPP,SÃO PAULO,ITU,RUA MARGINAL EMICOL 21500,CONDOMINIO WESTPARK,JARDIM EMICOL,13312-820,CAROLINA KIMIE,(11)4192-4427,termopros@termopros.com.br,http://www.termopros.com.br,Não,CNPJ   66739459000110   Pasta   10477   Nº Associação   Data de Fundação   09/08/1991   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,THAMIL EQUIPAMENTOS INDUSTRIAIS EIRELI- EPP,SÃO PAULO,SERTÃOZINHO,RODOVIA CARLOS TONANI S/N,SP-333 - KM 85 - GALPÃO 1,ÁGUA VERMELHA,14174-000,JOSÉ CLAUDIO PREGNOLATTO,(16)3945-2732,administrativo@thamil.com.br,http://www.thamil.com.br,Não,CNPJ   00520958000103   Pasta   12976   Nº Associação   Data de Fundação   27/03/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,TJA INDÚSTRIA E COMÉRCIO S/A.,SÃO PAULO,PONTAL,RUA VICENTE VENNA 62,,CENTRO,14180-000,RENATO OLIVEIRA,(16)3953-9696,tja@tja.com.br,http://www.tja.com.br,Não,CNPJ   61170536000140   Pasta   6123   Nº Associação   0   Data de Fundação   11/08/1989   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,TRINITON ENGENHARIA INDUSTRIAL LTDA.,SÃO PAULO,SERTÃOZINHO,AVENIDA ANTÔNIO PASCHOAL 1598,,CENTRO,14170-500,RICARDO CESAR CANESIN,(16)3511-2500,comercial@triniton.com.br,http://www.triniton.com.br,Não,CNPJ   19295673000144   Pasta   17045   Nº Associação   Data de Fundação   21/11/2013   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,USINAGEM E CALDEIRARIA SÃO MARCOS LTDA,SÃO PAULO,ORLÂNDIA,AVENIDA MARGINAL ESQUERDA 607,,JARDIM NHAGUERA,14620-000,CARLOS CEZAR PIZZAMIGLIO,(16)3821-6000,comercial@ucsm.ind.br,http://www.ucsm.ind.br,Não,CNPJ   05883761000152   Pasta   18714   Nº Associação   Data de Fundação   15/08/2003   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,VEMAG EQUIPAMENTOS INDUSTRIAIS LTDA,SÃO PAULO,SERTÃOZINHO,AVENIDA MARGINAL JOSÉ OSVALDO MARQUES 1360,,SETOR INDUSTRIAL,14173-010,THATIANI KELLY ESCUDEIRO,(16)3511-1000,vemag@vemag.ind.br,https://www.vemag.ind.br,Não,CNPJ   56433543000157   Pasta   6242   Nº Associação   0   Data de Fundação   02/10/1986   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AÇÚCAR E ÁLCOOL,VMF TECNOLOGIA EM EQUIPAMENTOS INDÚSTRIAIS EIRELI - EPP,SÃO PAULO,SANTA BÁRBARA D' OESTE,RUA JOSÉ ADEMAR PETRINI 200/240,,PARQUE INDUSTRIAL BANDEIRANTES,13457-174,NUNO FELIPE,(19)3113-0100,contato@vmf.ind.br,http://www.vmf.ind.br,Não,CNPJ   61435384000160   Pasta   13477   Nº Associação   Data de Fundação   01/09/1989   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AEROESPACIAL,AEROALCOOL TECNOLOGIA LTDA,SÃO PAULO,RESTINGA,RUA ANTONIO CACERES 3113,,INDUSTRIAL ANTONIO GARCIA CACERES,14430-000,OMAR JOSÉ JUNQUEIRA PUGLIESI,(16)3701-7894,aeroalcool@aeroalcool.com.br,http://www.aeroalcool.com.br,Sim,CNPJ   05326248000160   Pasta   16079   Nº Associação   5162   Data de Fundação   19/09/2002   Data de Associação   20/09/2017   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AEROESPACIAL,AEROMOT-AERONAVES E MOTORES S.A.,RIO GRANDE DO SUL,PORTO ALEGRE,AVENIDA SERTÓRIO 3655,,SÃO JOÃO,91020-000,CLEUZA ANDRADE,(51)3357-8500,contato@aeromot.com.br,http://www.aeromot.com.br,Sim,CNPJ   92833110000152   Pasta   19098   Nº Associação   5828   Data de Fundação   31/07/1967   Data de Associação   04/08/2021   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AEROESPACIAL,CALFER USINAGEM INDUSTRIAL LTDA.-EPP,SÃO PAULO,SÃO JOSÉ DOS CAMPOS,RUA JOSÉ VICENTE DE PAULA 213,,PARQUE SANTOS DUMONT,12227-810,BRUNA BIANCA BRAGA MIRANDA,(12)3941-6251,calfer@calfer.com.br,http://calfer.com.br/,Sim,CNPJ   01305262000127   Pasta   14904   Nº Associação   4838   Data de Fundação   27/05/1996   Data de Associação   23/04/2015   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AEROESPACIAL,CONFAB INDUSTRIAL SOCIEDADE ANONIMA,SÃO PAULO,PINDAMONHANGABA,RUA DOUTOR GONZAGA 1381,,MOREIRA CÉSAR,12440-900,ANA COMITRI,(12)3644-9123,acomitri@tenaris.com,http://www.tenaris.com,Sim,CNPJ   60882628001323   Pasta   1202   Nº Associação   565   Data de Fundação   17/04/1942   Data de Associação   14/12/1973   Tipo de CNPJ   Filial   Afiliado ao Sindimaq   Sim
AEROESPACIAL,GRAUNA AEROSPACE LTDA,SÃO PAULO,SÃO JOSÉ DOS CAMPOS,RUA JANUÁRIA 1100,,CHÁCARAS REUNIDAS,12238-500,ZULEIKA DE FATIMA LEITE,(12)3221-3412,contato@graunaaerospace.com.br,http://www.graunaaerospace.com.br,Sim,CNPJ   03011370000112   Pasta   14835   Nº Associação   4761   Data de Fundação   06/11/2001   Data de Associação   18/09/2014   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AEROESPACIAL,H8 ALS INDUSTRIA AERONAUTICA LTDA - EPP,SÃO PAULO,ORIENTE,RUA MARIA IZABEL PARRA CRIVELARO 98,,DISTRITO INDUSTRIAL,17570-000,MOISES BENTIVOGLIO,(14)3454-4199,vendas@h8als.com,https://www.h8als.com/,Sim,CNPJ   03619857000182   Pasta   16087   Nº Associação   5850   Data de Fundação   31/01/2000   Data de Associação   19/08/2021   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AEROESPACIAL,LANMAR INDÚSTRIA METALÚRGICA LTDA.,SÃO PAULO,HORTOLÂNDIA,RUA PÉROLA 500,,CHÁCARAS ASSAY,13186-524,THIAGO A. MARCOLINO,(19)2118-5000,contato@lanmarmetal.com.br,http://www.lanmarmetal.com.br,Sim,CNPJ   44630044000170   Pasta   14647   Nº Associação   4660   Data de Fundação   01/09/1973   Data de Associação   28/02/2014   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AEROESPACIAL,OCTANS AIRCRAFT INDUSTRIAL LTDA,SÃO PAULO,SÃO JOÃO DA BOA VISTA,RUA ANTÔNIO MARMO DE SOUZA S/N,HANGAR 09 CP 440,JARDIM RECANTO,13879-899,ALESSANDRA FERRAZ,(19)3634-6300,comercial@octansaircraft.com,http://www.octansaircraft.com/,Sim,CNPJ   09023149000160   Pasta   15216   Nº Associação   5601   Data de Fundação   02/07/2007   Data de Associação   07/05/2020   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AEROESPACIAL,PAN-METAL INDÚSTRIA METALÚRGICA LTDA,SÃO PAULO,TAUBATÉ,AVENIDA EURICO AMBROGI SANTOS 1300,,PIRACANGAGUÁ,12042-010,PAULO MARCHIOTO,(12)3627-0000,comercial@panmetal.com.br,http://www.panmetal.com.br,Sim,CNPJ   48584510000341   Pasta   17678   Nº Associação   5514   Data de Fundação   19/04/2017   Data de Associação   24/10/2019   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AEROESPACIAL,THYSSENKRUPP AUTÔMATA INDÚSTRIA DE PEÇAS LTDA.,SÃO PAULO,TAUBATÉ,AVENIDA EURICO AMBROGI SANTOS 1715,,PIRACANGAGUA,12042-010,FÁBIO FERREIRA DA CRUZ JÚNIOR,(12)3627-2300,fabio.cruz@thyssenkrupp-materials.com,http://www.thyssenkruppautomata.com,Sim,CNPJ   96163993000191   Pasta   2448   Nº Associação   6112   Data de Fundação   05/01/1993   Data de Associação   04/04/2023   Data de Desligamento   10/08/2015   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AEROESPACIAL,TOYO MATIC AEROSPACE LTDA.,SÃO PAULO,BRAGANÇA PAULISTA,ESTRADA MUNICIPAL VEREADOR ÁLVARO ALESSANDRI 1017,,CAMPO NOVO,12903-841,EDILENE APARECIDA DA ROSA,(11)2720-0600,compras@toyomatic.com.br,http://www.toyomatic.com.br,Sim,CNPJ   58351404000100   Pasta   14607   Nº Associação   4665   Data de Fundação   07/12/1987   Data de Associação   28/02/2014   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AEROESPACIAL,A. S. AVIONICS SERVICES S.A.,SÃO PAULO,SÃO PAULO,RUA TIANGUÁ 136,,VILA MASCOTE,04363-100,JOÃO BATISTA VERNINI,(11)5031-2801,everton@avionics.com.br,http://www.avionics.com.br,Não,CNPJ   01137391000153   Pasta   16098   Nº Associação   Data de Fundação   27/03/1996   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AEROESPACIAL,ABRASIVOS MONTAGNA LTDA,SÃO PAULO,SÃO PAULO,RUA BERNARDINO FANGANIELLO 717,,CASA VERDE,02512-000,RAYMUNDO MONTAGNA FILHO,(11)3855-5500,montagna@montagna.com.br,http://www.montagna.com.br,Não,CNPJ   46533808000135   Pasta   16085   Nº Associação   Data de Fundação   02/06/1975   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AEROESPACIAL,AEL SISTEMAS S.A,RIO GRANDE DO SUL,PORTO ALEGRE,AVENIDA SERTÓRIO 4400,,JARDIM SÃO PEDRO,91040-620,JOÃO ALEXANDRE VILELA,(51)2101-1200,marketing@ael.com.br,https://www.ael.com.br/,Não,CNPJ   88031539000159   Pasta   16078   Nº Associação   Data de Fundação   28/01/1982   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AEROESPACIAL,AERNNOVA AEROSPACE DO BRASIL EIRELI,SÃO PAULO,SÃO JOSÉ DOS CAMPOS,AVENIDA DOUTOR SEBASTIÃO HUMBERTO PONTES 4810,,PARQUE INDUSTRIAL,12237-823,DOUGLAS ORTLIBAS,(12)3932-8203,heribert.schrage@aernnova.com,http://www.aernnova.com,Não,CNPJ   06184630000140   Pasta   14899   Nº Associação   Data de Fundação   15/03/2004   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AEROESPACIAL,AGS AEROHOSES S/A.,SÃO PAULO,CRUZEIRO,AVENIDA MINAS GERAIS 1088,,RETIRO DA MANTIQUEIRA,12712-010,JULIO CESAR GONCALVES DA SILVA,(12)3141-2400,ags@agsaero.com.br,http://agsaero.com.br/,Não,CNPJ   71973879000104   Pasta   14925   Nº Associação   Data de Fundação   30/08/1993   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AEROESPACIAL,AIRSHIP DO BRASIL - INDÚSTRIA E SERVIÇOS AEREOS ESPECIALIZADOS S.A.,SÃO PAULO,SÃO CARLOS,RUA CHRISTIANO RODRIGUES MACHADO 10,,JARDIM REAL,13567-350,BARBARA CEZARINO,(16)3509-3500,contato@adb.ind.br,http://www.adb.ind.br,Não,CNPJ   07933461000166   Pasta   16497   Nº Associação   Data de Fundação   19/07/2005   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AEROESPACIAL,AKAER ENGENHARIA S.A.,SÃO PAULO,SÃO JOSÉ DOS CAMPOS,AVENIDA CESARE MANSUETO GIULIO LATTES 501,,EUGÊNIO DE MELLO,12247-014,CESAR A. T. ANDRADE E SILVA.,(12)2139-1100,fiscal.adm@akaer.com.br,http://www.akaer.com.br,Não,CNPJ   65047250000122   Pasta   16089   Nº Associação   Data de Fundação   27/03/1992   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AEROESPACIAL,ALDOMAR INDÚSTRIA E COMÉRCIO DE PEÇAS AERONÁUTICAS LTDA - EPP,SÃO PAULO,SÃO PAULO,RUA AFONSO ARINOS 178,,PARI,03033-030,MARA LUCIA RUGGERO,(11)3227-8324,vendas@aldomar.com.br,http://www.aldomar.com.br,Não,CNPJ   48219596000141   Pasta   16099   Nº Associação   Data de Fundação   22/09/1976   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AEROESPACIAL,"ALTAVE INDÚSTRIA, COMÉRCIO E EXPORTAÇÃO DE AERONAVES S/A.",SÃO PAULO,SÃO JOSÉ DOS CAMPOS,ESTRADA DOUTOR ALTINO BONDENSAN 500,TERREO SALA 1102 SALA 1104 SALA 1301,EUGENIO DE MELLO,12247-016,LEONARDO MENDES NOGUEIRA,(12)3913-5900,sales@altave.com.br,http://www.altave.com.br,Não,CNPJ   13364958000103   Pasta   16100   Nº Associação   Data de Fundação   02/03/2011   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AEROESPACIAL,AVIBRAS INDÚSTRIA AEROESPACIAL S/A.,SÃO PAULO,SÃO JOSÉ DOS CAMPOS,ESTRADA DOUTOR ALTINO BONDENSAN 500,CONJ 2210 CE IV,EUGENIO DE MELLO,12247-016,FÁBIO NAKAGAWA,(12)3938-7200,contato@avibras.com.br,http://www.avibras.com.br/,Não,CNPJ   60181468000151   Pasta   14929   Nº Associação   Data de Fundação   22/11/1971   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AEROESPACIAL,AVIOSUL - INDÚSTRIA E COMÉRCIO DE PRODUTOS AERONAUTICOS LTDA-ME,RIO GRANDE DO SUL,CANOAS,RUA MACHADINHO 1118,,FÁTIMA,92200-440,LUIS HONORIO MENDES FLORES,(51)3466-8044,contato@aviosul.com.br,http://www.aviosul.com.br,Não,CNPJ   94654035000198   Pasta   16101   Nº Associação   Data de Fundação   23/06/1992   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
AEROESPACIAL,DOMA INDUSTRIAL LTDA. EPP,SÃO PAULO,SÃO PAULO,AVENIDA TENENTE JOSÉ JERÔNIMO DE MESQUITA 750,,PARQUE NOVO MUNDO,02146-000,RENATO BRANDÃO WATANABE,(11)2983-0820,contato@domaindustrial.com,http://domaindustrial.com,Não,CNPJ   55481972000137   Pasta   19026   Nº Associação   Data de Fundação   27/02/1986   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AEROESPACIAL,FASTWORK PROGRAM SYSTEMS LTDA.,SÃO PAULO,PIRACICABA,RUA ANTÔNIO BORJA MEDINA 1250,,UNILESTE,13422-010,MAURO MATTA,(19)3124-9200,compras@fastworksps.com.br,http://www.mmfastwork.com.br,Não,CNPJ   02465954000103   Pasta   14912   Nº Associação   Data de Fundação   25/03/1998   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
AEROESPACIAL,HERNANDES FIM & CIA LTDA.,SÃO PAULO,CAMPINAS,RUA FRANCISCO ALVES DE ALMEIDA 50,,PARQUE INDUSTRIAL,13031-650,EDSON JORGE FIM,(19)3272-2366,comercial@finetornos.com.br,http://www.finetornos.com.br,Não,CNPJ   53626479000132   Pasta   14836   Nº Associação   Data de Fundação   17/07/1984   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
